Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
389,473.76
390,474.045
391,474.8
392,476.305
393,474.71
394,475.135
395,475.965
396,476.385
397,476.94
398,477.06
399,478.255
400,478.48
401,479.17
402,478.43
403,479.79
404,478.985
405,479.795
406,481.31
407,482.415
408,482.785
409,484.19
410,484.825
411,487.845
412,489.63
413,494.25
414,494.54
415,495.95
416,496.18
417,497.455
418,496.725
419,497.89
420,497.39
421,496.565
422,495.15
423,495.46
424,493.835
425,495.02
426,493.815
427,494.765
428,494.845
429,495.015
430,494.935
431,496.47
432,496.85
433,496.915
434,497.585
435,498.08
436,498.225
437,496.845
438,496.01
439,497.305
440,497.18
441,498.34
442,497.87
443,498.205
444,499.02
445,499.53
446,498.615
447,500.045
448,500.305
449,500.985
450,500.135
451,501.24
452,501.14
453,502.205
454,502.535
455,501.625
456,502.62
457,503.995
458,503.795
459,506.085
460,505.39
461,506.755
462,507.72
463,507.305
464,507.64
465,508.235
466,509.625
467,509.49
468,510.7
469,511.56
470,512.815
471,513.715
472,514.175
473,515.43
474,514.165
475,517.13
476,516.73
477,518.475
478,517.97
479,519.545
480,517.99
481,517.015
482,517.91
483,517.83
484,517.325
485,518.955
486,521.06
487,519.895
488,520.12
489,522.225
490,523.965
491,526.715
492,531.26
493,533.155
494,535.945
495,534.125
496,533.595
497,531.65
498,529.83
499,531.575
500,530.185
501,530.805
502,529.755
503,530.51
504,530.99
505,531.06
506,531.205
507,531.1
508,531.555
509,533.62
510,532.655
511,533.145
512,531.71
513,532.815
514,532.395
515,533.72
516,533.505
517,535.275
518,535.615
519,537.66
520,537.565
521,539.27
522,541.185
523,543.27
524,546.89
525,547.43
526,547.995
527,550.91
528,551.485
529,552.775
530,554.095
531,555.735
532,557.74
533,560.615
534,560.375
535,558.125
536,554.07
537,551.335
538,548.86
539,547.745
540,547.115
541,546.56
542,545.95
543,546.22
544,545.995
545,546.245
546,546.37
547,548.1
548,547.445
549,548.575
550,546.68
551,548.675
552,549.03
553,550.97
554,550.745
555,554.15
556,553.045
557,554.38
558,554.815
559,555.895
560,555.395
561,555.575
562,556.17
563,556.915
564,556.205
565,556.19
566,556.33
567,555.735
568,557.09
569,557.865
570,556.04
571,558.015
572,556.36
573,557.135
574,556.39
575,557.67
576,557.82
577,558.455
578,560.4
579,560.695
580,560.25
581,560.995
582,562.59
583,562.085
584,562.31
585,563.585
586,564.62
587,565.7
588,565.86
589,566.285
590,566.53
591,567.945
592,568.485
593,570.285
594,568.375
595,568.595
596,568.48
597,570.37
598,569.32
599,569.54
600,568.645
601,567.08
602,567.325
603,570.67
604,568.32
605,568.86
606,568.25
607,568.685
608,569.485
609,569.69
610,570.255
611,571.91
612,571.68
613,573.495
614,574.105
615,574.645
616,574.71
617,575.6
618,577.1
619,576.3
620,578.135
621,578.23
622,578.555
623,578.96
624,579.795
625,580.13
626,579.09
627,580.385
628,579.455
629,579.545
630,580.39
631,580.42
632,579.485
633,579.985
634,578.475
635,578.95
636,579.165
637,579.71
638,577.5
639,578.675
640,577.435
641,579.08
642,577.655
643,579.79
644,580.395
645,580.555
646,582.09
647,581.985
648,583.225
649,583.96
650,584.87
651,587.265
652,585.625
653,587.42
654,587.855
655,588.66
656,588.19
657,589.28
658,589.215
659,590.5
660,589.295
661,587.415
662,587.705
663,588.945
664,587
665,588.32
666,587.6
667,587.86
668,585.69
669,588.055
670,586.605
671,587.63
672,586.615
673,587.615
674,587.475
675,589.6
676,590.13
677,589.225
678,590.59
679,592.08
680,593.5
681,594.235
682,594.995
683,595.53
684,596.34
685,595.925
686,596.315
687,595.73
688,596.925
689,596.555
690,594.56
691,592.2
692,592.54
693,593.39
694,591.16
695,590.89
696,589.8
697,591.355
698,589.5
699,590.5
700,591.1
701,590.36
702,590.195
703,591.61
704,591.815
705,593.63
706,593.03
707,594.64
708,595.025
709,596.52
710,596.82
711,597.545
712,599.595
713,599.46
714,600.845
715,600.02
716,600.66
717,601.08
718,601.725
719,603.965
720,604.17
721,602.35
722,601.51
723,603.405
724,602.315
725,602.225
726,602.08
727,601.735
728,601.08
729,601.435
730,600.39
731,600.525
732,598.475
733,600.105
734,598.065
735,599.25
736,600.78
737,598.78
738,599.42
739,601.005
740,601.07
741,602.17
742,603.58
743,604.205
744,606.04
745,606.94
746,609.33
747,609.78
748,609.98
749,609.13
750,608.84
751,608.3
752,608.08
753,608.275
754,606.175
755,606.94
756,606.965
757,607.26
758,606.04
759,606.035
760,604.47
761,603.3
762,601.925
763,602.86
764,601.325
765,602.73
766,599.385
767,598.535
768,597.945
769,596.725
770,595.645
771,596.9
772,595.185
773,596.11
774,596.785
775,597.19
776,598.28
777,597.955
778,600.39
779,600.67
780,601.44
781,602.775
782,603.96
783,603.935
784,606.5
785,608.14
786,607.65
787,609.225
788,608.71
789,609.47
790,609.015
791,609.78
792,608.74
793,608.81
794,608.075
795,608.685
796,605.845
797,606.12
798,604.485
799,602.905
800,602.81
801,601.06
802,600.86
803,600.855
804,598.89
805,598.325
806,597.935
807,599.015
808,597.74
809,598.12
810,598.39
811,599.335
812,600.14
813,601.435
814,601.39
815,601.76
816,602.695
817,604.6
818,604.12
819,605.045
820,604.68
821,605.005
822,606.185
823,607.08
824,605.705
825,606.805
826,605.055
827,606.38
828,605.415
829,604.955
830,602.675
831,602.95
832,600.92
833,600.735
834,598.795
835,598.03
836,597.08
837,599.135
838,597.775
839,598.185
840,597.555
841,598.08
842,597.3
843,598.63
844,598.385
845,599.295
846,599.495
847,598.93
848,599.585
849,599.755
850,598.205
851,599.46
852,600.545
853,602.785
854,601.89
855,603.11
856,604.21
857,604.575
858,605.4
859,608.15
860,606.355
861,608.48
862,607.07
863,607.575
864,608.205
865,607.345
866,605.865
867,606.48
868,606.21
869,604.7
870,602.015
871,601.315
872,598.26
873,598.485
874,596.77
875,595.225
876,594.15
877,593.1
878,591.95
879,591.445
880,590.845
881,589.49
882,588.59
883,588.785
884,588.86
885,588.895
886,589.97
887,591.25
888,589.93
889,592.23
890,591.825
891,594.725
892,591.335
893,592.825
894,592.805
895,595.355
896,595.455
897,596.255
898,596.15
899,596.53
900,596.305
901,599.215
902,600.245
903,597.82
904,597.75
905,597.91
906,595.575
907,593.95
908,591.915
909,591.28
910,588.95
911,588.32
912,587.17
913,587.545
914,585.85
915,585.88
916,586.54
917,586.67
918,586.555
919,588.455
920,587.665
921,588.42
922,587.185
923,589.245
924,589.585
925,588.935
926,590.26
927,590.255
928,591.52
929,591.97
930,591.94
931,594.89
932,595.56
933,597.095
934,597.96
935,598.54
936,597.64
937,598.875
938,598.185
939,597.79
940,597.68
941,598.315
942,598.83
943,597.015
944,595.955
945,595.785
946,594.565
947,593.775
948,592.535
949,593.37
950,590.195
951,590.25
952,586.99
953,587.015
954,585.595
955,583.99
956,581.6
957,580.675
958,579.07
959,577.78
960,576.465
961,577.72
962,575.14
963,576.05
964,574.245
965,574.365
966,575.985
967,578.46
968,578.9
969,579.51
970,580.83
971,582.92
972,584.435
973,586.085
974,588.105
975,589.085
976,591.275
977,593.01
978,595.765
979,599.525
980,600.935
981,600.905
982,603.05
983,605.575
984,605.295
985,606.195
986,606.965
987,608.88
988,608.405
989,610.075
990,609.01
991,607.13
992,607.335
993,607.25
994,606.59
995,604.715
996,602.905
997,599.955
998,601.045
999,598.63
1000,595.86
1001,593.9
1002,591.745
1003,590.93
1004,590.005
1005,587.33
1006,588.115
1007,587.72
1008,584.07
1009,586.11
1010,584.315
1011,583.19
1012,582.88
1013,582
1014,581.175
1015,581.685
1016,581.97
1017,582.21
1018,582.725
1019,581.72
1020,583.52
1021,584.37
1022,585.395
1023,585.815
1024,585.535
1025,586.98
1026,585.09
1027,584.915
1028,585.94
1029,584.72
1030,582.245
1031,579.38
1032,579.535
1033,577.47
1034,575.24
1035,575.11
1036,571.205
1037,570.36
1038,568.29
1039,566.38
1040,564.77
1041,561.36
1042,558.82
1043,559.445
1044,557.96
1045,557.225
1046,555.455
1047,555.82
1048,556.13
1049,557.4
1050,556.355
1051,558.255
1052,557.705
1053,558.53
1054,559.485
1055,562.085
1056,561.84
1057,563.755
1058,565.925
1059,568.63
1060,569.155
1061,571.42
1062,571.42
1063,571.555
1064,572.705
1065,572.97
1066,572.105
1067,573.11
1068,571.62
1069,571.535
1070,571.7
1071,571.56
1072,570.01
1073,570.945
1074,568.325
1075,568.055
1076,565.305
1077,564.115
1078,563.375
1079,561.39
1080,560.03
1081,559.375
1082,557.06
1083,556.635
1084,554.43
1085,552.265
1086,551.73
1087,551.33
1088,548.8
1089,548.48
1090,546.785
1091,546.225
1092,546.22
1093,545.425
1094,544.63
1095,543.175
1096,541.615
1097,542.815
1098,542.35
1099,541.755
1100,542.59
1101,542.005
1102,541.01
1103,539.105
1104,539.34
1105,540
1106,541.265
1107,542.745
1108,544.13
1109,545.775
1110,547.745
1111,548.725
1112,550.245
1113,551.455
1114,552.495
1115,554.265
1116,552.91
1117,554.5
1118,554.37
1119,554.825
1120,551.535
1121,551.92
1122,550.405
1123,549.44
1124,547.44
1125,547.65
1126,546.51
1127,544.935
1128,541.465
1129,541.65
1130,538.28
1131,536.365
1132,535.205
1133,533.345
1134,532.59
1135,534.355
1136,531.335
1137,531.005
1138,529.86
1139,530.6
1140,529.805
1141,532.285
1142,531.33
1143,531.415
1144,531.535
1145,532.275
1146,532.31
1147,533.015
1148,535.59
1149,536.95
1150,537.905
1151,541.145
1152,541.13
1153,542.915
1154,541.785
1155,544.675
1156,543.675
1157,544.225
1158,544.45
1159,544.03
1160,542.58
1161,541.615
1162,541.98
1163,540.635
1164,540.325
1165,537.365
1166,535.8
1167,534.295
1168,531.62
1169,530.99
1170,528
1171,527.72
1172,524.15
1173,522.285
1174,521.525
1175,519.7
1176,517.87
1177,515.86
1178,515.23
1179,513.325
1180,513.37
1181,514.215
1182,512.99
1183,514.615
1184,514.3
1185,517.875
1186,518.27
1187,521.825
1188,522.86
1189,525.38
1190,525.895
1191,527.87
1192,529.295
1193,530.865
1194,532.15
1195,532.985
1196,532.235
1197,533.795
1198,533.65
1199,534.43
1200,532.23
1201,533.32
1202,531.985
1203,531.995
1204,528.955
1205,528.79
1206,526.5
1207,525.75
1208,523.05
1209,522.085
1210,519.24
1211,517.145
1212,514.095
1213,511.865
1214,510.6
1215,509.79
1216,507.635
1217,507.6
1218,506.76
1219,508.985
1220,509.615
1221,511.825
1222,511.77
1223,514.26
1224,515.1
1225,515.96
1226,518.1
1227,518.15
1228,519.38
1229,520.175
1230,520.6
1231,522.845
1232,521.01
1233,523.7
1234,524.925
1235,524.205
1236,523.74
1237,524.55
1238,522.185
1239,522.395
1240,520.67
1241,520.24
1242,518.29
1243,516.225
1244,514.85
1245,515.55
1246,513.89
1247,512.33
1248,509.325
1249,509.885
1250,507.905
1251,506.11
1252,504.72
1253,502.42
1254,500.2
1255,499.39
1256,497.86
1257,499.475
1258,497.78
1259,497.725
1260,496.505
1261,497.595
1262,497.11
1263,496.925
1264,498.25
1265,496.96
1266,498.465
1267,498.805
1268,499.985
1269,501.185
1270,501.93
1271,503.045
1272,503.555
1273,504.865
1274,506.705
1275,509.7
1276,511.03
1277,511.995
1278,511.53
1279,513.41
1280,512.125
1281,512.76
1282,511.855
1283,510.525
1284,508.155
1285,507.61
1286,505.17
1287,503.895
1288,503
1289,500.18
1290,498.74
1291,498.675
1292,496.465
1293,496.36
1294,493.995
1295,491.455
1296,490.35
1297,488.86
1298,488.65
1299,489.76
1300,490.165
1301,490.185
1302,492.11
1303,493.93
1304,493.53
1305,494.285
1306,495.09
1307,495.71
1308,496.91
1309,497.73
1310,498.35
1311,500.625
1312,500.4
1313,500.87
1314,500.68
1315,501.135
1316,500.715
1317,501.02
1318,500.385
1319,500.035
1320,499.11
1321,497.89
1322,496.53
1323,496.115
1324,494.065
1325,492.57
1326,489.705
1327,487.585
1328,484.62
1329,484.11
1330,482.445
1331,482.495
1332,479.72
1333,481.785
1334,479.32
1335,478.335
1336,476.19
1337,477.005
1338,476.54
1339,476.595
1340,477.82
1341,476.91
1342,478.765
1343,479.695
1344,480.035
1345,483.89
1346,484.615
1347,487.755
1348,489.73
1349,491.48
1350,492.295
1351,492.845
1352,493.94
1353,493.33
1354,493.54
1355,492.25
1356,490.76
1357,489.425
1358,487.195
1359,485.36
1360,482.175
1361,480.97
1362,478.56
1363,476.885
1364,474.355
1365,473.745
1366,472.345
1367,471.13
1368,468.27
1369,467.27
1370,467.92
1371,467.91
1372,466.875
1373,466.85
1374,468.445
1375,469.04
1376,470.445
1377,471.655
1378,470.86
1379,473.16
1380,474.82
1381,473.415
1382,475.175
1383,477.725
1384,477.46
1385,479.855
1386,479.225
1387,478.495
1388,479.64
1389,478.54
1390,479.625
1391,479.29
1392,479.355
1393,479.4
1394,479.23
1395,479.305
1396,476.115
1397,476.065
1398,475.61
1399,473.15
1400,472.065
1401,470.395
1402,467.3
1403,466.11
1404,463.985
1405,461.835
1406,459.515
1407,457.97
1408,456.25
1409,456.09
1410,454.02
1411,453.005
1412,451.66
1413,451.01
1414,450.685
1415,452.395
1416,452.53
1417,453.33
1418,454.88
1419,456.45
1420,458.095
1421,459.955
1422,462.55
1423,464.36
1424,466.065
1425,468.15
1426,467.275
1427,469.68
1428,471.305
1429,472.105
1430,472.43
1431,471.15
1432,471.09
1433,470.23
1434,470.02
1435,468.665
1436,467.96
1437,466.585
1438,464.735
1439,463.625
1440,461.975
1441,461.355
1442,459.38
1443,459.1
1444,456.75
1445,455.44
1446,452.59
1447,451.835
1448,450.71
1449,447.74
1450,445.59
1451,444.085
1452,443.29
1453,441.02
1454,440.055
1455,438.75
1456,438.295
1457,437.765
1458,437.495
1459,438.275
1460,439.06
1461,440.665
1462,441.455
1463,443.255
1464,445.89
1465,448.89
1466,451.965
1467,454.94
1468,454.785
1469,454.835
1470,455.425
1471,455.685
1472,455.505
1473,455.925
1474,455.17
1475,456.54
1476,456.22
1477,456.035
1478,454.91
1479,454.735
1480,453.55
1481,451.89
1482,449.7
1483,448.1
1484,445.47
1485,445.105
1486,443.66
1487,444.31
1488,444.075
1489,443.04
1490,441.86
1491,442.44
1492,440.87
1493,439.385
1494,437.36
1495,437.065
1496,435.345
1497,433.465
1498,431.25
1499,431.685
1500,430.29
1501,431.2
1502,430.39
1503,430.005
1504,428.655
1505,428.49
1506,428.235
1507,427.615
1508,427.035
1509,426.98
1510,426.77
1511,426.795
1512,425.975
1513,427.825
1514,427.78
1515,426.815
1516,427.045
1517,428.045
1518,429.81
1519,431.58
1520,431.95
1521,434.725
1522,436.2
1523,436.365
1524,435.91
1525,436.425
1526,437.99
1527,438.095
1528,439.18
1529,441.365
1530,441.135
1531,441.375
1532,440.655
1533,441.875
1534,441.305
1535,441.415
1536,439.46
1537,439.9
1538,439.74
1539,441.985
1540,439.895
1541,439.175
1542,439.84
1543,438.73
1544,438.605
1545,438.65
1546,437.685
1547,436.55
1548,436.36
1549,435.84
1550,434.105
1551,432.805
1552,429.705
1553,428.27
1554,426.285
1555,425.175
1556,424.63
1557,424.235
1558,424.05
1559,424.53
1560,424.075
1561,423.55
1562,422.625
1563,421.525
1564,420.39
1565,419.595
1566,418.695
1567,419.56
1568,418.13
1569,419.875
1570,416.925
1571,416.99
1572,415.73
1573,414.66
1574,413.68
1575,412.73
1576,410.63
1577,410.77
1578,410.06
1579,410.815
1580,410.825
1581,413.25
1582,412.62
1583,413.75
1584,412.05
1585,411.67
1586,409.81
1587,411.3
1588,411.88
1589,410.91
1590,411.9
1591,412.365
1592,410.2
1593,410.365
1594,408.87
1595,408.785
1596,407.885
1597,406.855
1598,405.42
1599,404.395
1600,404.58
