Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
214,398.23
215,398.885
216,397.84
217,398.95
218,397.745
219,400.075
220,397.94
221,399.27
222,399.11
223,399.97
224,398.35
225,399.41
226,399.24
227,400.65
228,399.94
229,401.135
230,401.54
231,402.16
232,401.72
233,404.085
234,403.875
235,405.835
236,404.415
237,405.465
238,406.485
239,408.07
240,406.975
241,408.295
242,409.04
243,409.195
244,410.43
245,411.195
246,412.365
247,411.405
248,412.675
249,413.455
250,414.58
251,414.58
252,415.91
253,416.86
254,417.79
255,419.35
256,419.795
257,421.635
258,420.13
259,422.925
260,421.895
261,422.845
262,422.78
263,422.4
264,421.4
265,420.465
266,420.37
267,421.315
268,421.17
269,422.08
270,422
271,423.405
272,422.335
273,424.27
274,424.33
275,425.085
276,425.35
277,426.365
278,428.675
279,431.375
280,431.265
281,430.4
282,428.135
283,427.65
284,427.855
285,428.985
286,429.415
287,432.145
288,432.27
289,433.67
290,433.605
291,434.375
292,433.905
293,435.435
294,435.65
295,436.56
296,436.65
297,438.015
298,437.86
299,439.2
300,438.26
301,439.88
302,438.84
303,438.78
304,439.2
305,440.355
306,439.44
307,440.02
308,439.88
309,438.845
310,440.66
311,440.84
312,440.965
313,440.89
314,441.21
315,440.68
316,440.395
317,443.035
318,441.68
319,442.3
320,442.105
321,443.045
322,442.185
323,443.365
324,444.3
325,444.91
326,445.32
327,445.86
328,445.475
329,446.855
330,446.345
331,446.065
332,445.215
333,446.095
334,446.6
335,446.255
336,446.58
337,447.42
338,448.095
339,448.21
340,448.64
341,449.83
342,451.125
343,451.1
344,451.285
345,452.865
346,452.515
347,452.595
348,452.65
349,453.3
350,454.505
351,453.605
352,454.18
353,456.23
354,456.545
355,457.825
356,458.425
357,459.595
358,459.445
359,458.84
360,458.755
361,460.975
362,460.46
363,459.8
364,461.41
365,461.665
366,462.335
367,463.465
368,464.985
369,466.23
370,466.97
371,471.265
372,472.63
373,474.635
374,473.97
375,472.95
376,471.96
377,472.115
378,470.63
379,470.57
380,470.02
381,471.485
382,472.92
383,473.735
384,472.425
385,473.75
386,473.18
387,475.83
388,475.88
389,476.7
390,475.835
391,475.285
392,475.59
393,476.305
394,476.39
395,477.06
396,476.035
397,477.745
398,477.245
399,479.175
400,477.95
401,479.24
402,478.09
403,478.725
404,479.015
405,479.955
406,480.86
407,482.58
408,483.89
409,486.12
410,485.14
411,488.625
412,491.58
413,493.205
414,494.67
415,497.245
416,496.575
417,499.11
418,498.395
419,498.325
420,498.965
421,498.155
422,497.265
423,495.725
424,495.9
425,494.395
426,495.25
427,494.445
428,494.88
429,495.335
430,495.745
431,497.265
432,497.145
433,498.06
434,497.265
435,499.005
436,497.07
437,497.48
438,497.925
439,497.775
440,497.18
441,498.405
442,499.2
443,499.025
444,500.33
445,500.435
446,500.05
447,501.045
448,501.59
449,501.39
450,501
451,501.98
452,501.25
453,502.825
454,502.595
455,502.5
456,503.68
457,503.33
458,504.365
459,506.74
460,506.08
461,507.365
462,507.255
463,507.49
464,508.045
465,510.23
466,510.14
467,510.44
468,510.84
469,511.19
470,512.55
471,513.825
472,514.01
473,516.1
474,516.24
475,517.575
476,517.465
477,520.785
478,520.435
479,520.53
480,518.64
481,518.195
482,517.58
483,519.855
484,518.69
485,520.655
486,520.155
487,520.59
488,522.12
489,523.435
490,524.88
491,527.995
492,530.735
493,534.025
494,535.28
495,535.99
496,533.245
497,532.35
498,531.24
499,530.705
500,530.65
501,531.055
502,532.13
503,530.615
504,531.33
505,530.565
506,532.495
507,532.82
508,533.88
509,533.99
510,534.265
511,534.66
512,533.575
513,534.25
514,534.14
515,535.615
516,534.34
517,536.3
518,536.46
519,537.725
520,537.78
521,540.15
522,542.215
523,542.79
524,545.98
525,547.965
526,548.125
527,550.895
528,550.65
529,554.295
530,554.4
531,556.62
532,559.535
533,560.82
534,560.965
535,559.035
536,556.255
537,553.46
538,550.99
539,548.735
540,547.78
541,548.365
542,547.13
543,547.365
544,546.22
545,547.785
546,547.115
547,548.205
548,548.345
549,548.33
550,549.335
551,551.685
552,550.97
553,551.21
554,552.435
555,552.99
556,553.99
557,554.37
558,555.505
559,555
560,556.705
561,556.445
562,555.975
563,558.02
564,557.89
565,557.925
566,557.415
567,558.27
568,557.03
569,559.59
570,557.13
571,558.86
572,557.9
573,558.405
574,558.39
575,558.97
576,557.935
577,560.285
578,559.745
579,560.845
580,561.105
581,561.91
582,563.915
583,563.39
584,563.175
585,565.475
586,565.685
587,565.01
588,566.91
589,568.23
590,569.725
591,568.705
592,569.765
593,569.235
594,570.34
595,570.12
596,569.805
597,569.8
598,569.845
599,570.58
600,569.67
601,568.785
602,569.245
603,569.935
604,570.2
605,569.725
606,569.405
607,570.3
608,570.235
609,572.115
610,570.39
611,572.89
612,572.86
613,574.16
614,575.015
615,573.54
616,575.6
617,577.78
618,577.465
619,578.26
620,578.63
621,578.735
622,578.38
623,580.545
624,580.06
625,579.94
626,579.92
627,581.23
628,580.07
629,581.11
630,580.55
631,581.935
632,579.675
633,582.4
634,580.575
635,581.9
636,579.25
637,580.32
638,578.79
639,579.76
640,577.855
641,579.255
642,578.535
643,580.49
644,581.94
645,581.96
646,582.83
647,583.575
648,583.945
649,584.5
650,585.33
651,586.78
652,586.095
653,588.095
654,588.765
655,589.935
656,590.84
657,589.79
658,591.665
659,591.675
660,589.3
661,590.14
662,591.41
663,590.5
664,589.99
665,589.49
666,589.035
667,588.525
668,588.98
669,587.735
670,588.55
671,587.065
672,587.76
673,589.41
674,588.58
675,590.275
676,589.81
677,592.275
678,591.475
679,593.395
680,593.955
681,594.825
682,595.295
683,596.65
684,596.92
685,596.99
686,597.895
687,598.85
688,596.24
689,597.23
690,597.11
691,595.93
692,594.665
693,593.965
694,592.765
695,592.585
696,592.05
697,592.48
698,590.6
699,592.1
700,589.73
701,591.44
702,590.235
703,591.71
704,592.97
705,593.03
706,593.61
707,596.02
708,594.35
709,596.85
710,598.41
711,598.19
712,600.635
713,599.78
714,599.03
715,600.7
716,602.165
717,603.445
718,604.12
719,603.815
720,604.83
721,604.26
722,603.365
723,603.725
724,603.355
725,603.7
726,603.155
727,602.36
728,602.535
729,602.605
730,600.875
731,600.315
732,600.465
733,600.965
734,600.675
735,600.935
736,599.555
737,600.4
738,601.015
739,601.26
740,601.885
741,603.4
742,604.9
743,606.635
744,606.795
745,608.49
746,609.97
747,610.87
748,609.645
749,610.56
750,609.045
751,611.53
752,609.225
753,609.475
754,609.825
755,608.51
756,608.885
757,607.785
758,607.035
759,606.31
760,605.975
761,606.335
762,603.925
763,602.86
764,602.8
765,600.705
766,599.97
767,599.085
768,597.36
769,597.945
770,598.075
771,598.425
772,595.19
773,596.66
774,596.975
775,598.435
776,600.12
777,601.07
778,601.91
779,602.08
780,603.56
781,605.29
782,604.455
783,607.21
784,607.48
785,608.005
786,609.02
787,609.275
788,610.155
789,609.89
790,609.89
791,611.27
792,610.575
793,609.145
794,608.295
795,607.945
796,606.25
797,607.09
798,605.315
799,606.985
800,603.59
801,602.77
802,600.5
803,602.655
804,600.275
805,598.635
806,599.945
807,599.12
808,598.34
809,601.05
810,598.785
811,600.16
812,601.985
813,602.965
814,602.87
815,604.005
816,604.53
817,605.915
818,606.315
819,607.385
820,605.08
821,606.215
822,607.445
823,607.89
824,605.73
825,607.03
826,607.275
827,606.555
828,607.58
829,605.57
830,604.73
831,603.6
832,602.7
833,602.205
834,600.88
835,600.93
836,599.54
837,599.18
838,598.395
839,599.47
840,600.11
841,599.13
842,600.305
843,600.765
844,599.575
845,600.15
846,600.135
847,601.64
848,600.725
849,600.285
850,600.815
851,601.02
852,601.915
853,603.28
854,602.87
855,603.76
856,603.885
857,606.41
858,607.685
859,607.675
860,607.91
861,608.705
862,608.81
863,609.035
864,608.635
865,607.62
866,606.695
867,607.81
868,606.99
869,604.915
870,604.34
871,601.855
872,599.805
873,599.295
874,597.25
875,597.885
876,595.31
877,595.63
878,592.875
879,592.06
880,590.375
881,590.2
882,590.215
883,591.115
884,589.64
885,590.31
886,591.76
887,591.825
888,591.05
889,592.46
890,592.965
891,594.7
892,593.03
893,595.625
894,595.265
895,597.09
896,596.02
897,597.46
898,597.315
899,598.84
900,599.62
901,600.5
902,600.755
903,599.05
904,599.48
905,598.89
906,598.705
907,595.96
908,594.49
909,592.715
910,590.135
911,589.96
912,588.94
913,588.175
914,588.24
915,587.225
916,587.19
917,587.485
918,588.6
919,589.12
920,588.705
921,588.42
922,589.25
923,590.685
924,590.505
925,590.74
926,590.525
927,591.81
928,592.53
929,593.935
930,594.285
931,597.125
932,596.34
933,598.925
934,599.85
935,601.445
936,599.88
937,600.85
938,600.385
939,599.93
940,600.19
941,601.26
942,598.85
943,599.75
944,597.965
945,598.65
946,595.09
947,596.155
948,593.475
949,590.98
950,590.905
951,590.085
952,589.595
953,587.98
954,585.095
955,586.035
956,584.07
957,583.17
958,578.99
959,578.19
960,577.835
961,579.27
962,576.905
963,576.8
964,577.46
965,576.99
966,577.785
967,578.48
968,581.035
969,581.18
970,581.915
971,584.035
972,586.445
973,587.62
974,589.07
975,591.12
976,591.915
977,595.845
978,597.93
979,598.86
980,600.605
981,601.775
982,604.365
983,606.67
984,605.83
985,606.585
986,608.83
987,610.59
988,609.2
989,610.585
990,610.85
991,610.685
992,608.68
993,609.73
994,607.32
995,608.39
996,604.225
997,603.295
998,601.48
999,600.47
1000,597.595
1001,595.615
1002,592.215
1003,591.98
1004,589.835
1005,590.115
1006,588.635
1007,587.585
1008,586.995
1009,585.575
1010,585.25
1011,585
1012,584.18
1013,583.72
1014,582.55
1015,582.165
1016,582.605
1017,583.405
1018,583.825
1019,583.82
1020,586.105
1021,585.59
1022,586.85
1023,588
1024,587.16
1025,587.945
1026,588.865
1027,586.76
1028,586.67
1029,586.735
1030,584.835
1031,582.665
1032,580.52
1033,579.875
1034,579.28
1035,576.725
1036,574.255
1037,572.235
1038,569.39
1039,565.995
1040,564.865
1041,564.495
1042,562.6
1043,561.495
1044,559.165
1045,558.88
1046,556.28
1047,557.63
1048,557.48
1049,557.83
1050,558.235
1051,558.235
1052,559.52
1053,561.025
1054,561.045
1055,563.105
1056,563.94
1057,566.55
1058,566.79
1059,568.525
1060,570.075
1061,574.14
1062,575.035
1063,573.16
1064,573.775
1065,573.585
1066,573.815
1067,575.045
1068,574.615
1069,573.955
1070,571.79
1071,572.415
1072,571.13
1073,570.335
1074,569.71
1075,567.395
1076,567.8
1077,567.19
1078,563.78
1079,564.295
1080,562.105
1081,561.545
1082,560.005
1083,558.29
1084,555.98
1085,554.89
1086,553.285
1087,551.25
1088,550.14
1089,549.87
1090,547.35
1091,549.595
1092,548.325
1093,547.035
1094,546.945
1095,545.495
1096,543.365
1097,546.37
1098,543.925
1099,544.375
1100,543.72
1101,544.185
1102,542.425
1103,541.59
1104,540.23
1105,541.73
1106,542.37
1107,543.205
1108,545.205
1109,547.36
1110,549.43
1111,551.26
1112,552.83
1113,555.11
1114,554.81
1115,555.48
1116,554.86
1117,555.25
1118,555.055
1119,556.45
1120,554.54
1121,554.4
1122,553.275
1123,552.575
1124,549.725
1125,548.97
1126,547.795
1127,547.62
1128,544.555
1129,542.57
1130,539.765
1131,538.52
1132,537.665
1133,537
1134,536.155
1135,534.045
1136,533.08
1137,531.435
1138,531.865
1139,531.055
1140,531.67
1141,533
1142,533.505
1143,533.715
1144,533.455
1145,533.985
1146,534.185
1147,537.165
1148,536.94
1149,539.285
1150,540.695
1151,542.35
1152,543.54
1153,544.35
1154,545.755
1155,545.07
1156,544.69
1157,546.705
1158,545.24
1159,545.73
1160,544.69
1161,543.465
1162,543.475
1163,542.735
1164,541.67
1165,540.19
1166,536.835
1167,535.945
1168,534.015
1169,532.63
1170,530.895
1171,528.815
1172,527.515
1173,525.835
1174,524.8
1175,522.71
1176,518.77
1177,518.275
1178,515.4
1179,515.19
1180,516.155
1181,515.525
1182,514.555
1183,517.48
1184,517.33
1185,519.665
1186,521.73
1187,523.825
1188,524.54
1189,525.42
1190,526.61
1191,530.06
1192,531.845
1193,533.085
1194,533.955
1195,534.365
1196,535.42
1197,534.605
1198,536.145
1199,535.85
1200,534.66
1201,534.725
1202,533.06
1203,533.525
1204,532.175
1205,531
1206,528.985
1207,528.475
1208,525.815
1209,525.31
1210,522.74
1211,519.18
1212,517.08
1213,515.245
1214,512.225
1215,513.115
1216,510.61
1217,511.355
1218,510.36
1219,511.155
1220,511.825
1221,512.66
1222,514.83
1223,516.315
1224,518.125
1225,518.14
1226,518.735
1227,521.84
1228,519.615
1229,520.855
1230,523.03
1231,524.41
1232,524.29
1233,525.905
1234,524.935
1235,526.33
1236,527.555
1237,526.79
1238,526.97
1239,525.23
1240,521.795
1241,522.355
1242,520.025
1243,520.06
1244,517.235
1245,517.115
1246,514.935
1247,514.63
1248,512.345
1249,510.885
1250,510.015
1251,508.82
1252,507.025
1253,504.72
1254,502.105
1255,501.26
1256,500.95
1257,500.315
1258,499.715
1259,498.51
1260,498.73
1261,498.17
1262,498.105
1263,498.455
1264,497.765
1265,499.945
1266,499.295
1267,501.745
1268,501.785
1269,503.065
1270,504.125
1271,505.59
1272,505.935
1273,507.31
1274,509.575
1275,512.045
1276,513.24
1277,515.215
1278,514.64
1279,515.59
1280,514.645
1281,513.39
1282,513.955
1283,512.05
1284,510.53
1285,508.7
1286,507.165
1287,506.505
1288,503.92
1289,502.655
1290,501.375
1291,500.74
1292,498.485
1293,497.1
1294,495.995
1295,493.63
1296,492.59
1297,492.015
1298,490.415
1299,491.255
1300,491.665
1301,493.605
1302,494.8
1303,497.035
1304,495.65
1305,496.995
1306,495.775
1307,497.875
1308,497.66
1309,499.515
1310,501.5
1311,502.1
1312,502.24
1313,503.03
1314,502.52
1315,503.89
1316,503.44
1317,501.37
1318,501.395
1319,501.56
1320,499.98
1321,500.15
1322,498.245
1323,496.565
1324,495.12
1325,493.005
1326,491.98
1327,489.08
1328,487.38
1329,486.125
1330,483.855
1331,484.08
1332,482.84
1333,482.325
1334,481.185
1335,479.425
1336,477.745
1337,478.545
1338,478.08
1339,479.935
1340,478.635
1341,480.39
1342,480.71
1343,481.935
1344,482.35
1345,484.665
1346,486.8
1347,490.425
1348,490.915
1349,492.61
1350,493.405
1351,495.095
1352,496.24
1353,496.765
1354,496.05
1355,495.465
1356,493.045
1357,490.915
1358,489.62
1359,487.095
1360,485.56
1361,482.415
1362,479.23
1363,479.76
1364,476.45
1365,476.305
1366,474.835
1367,471.69
1368,470.12
1369,470.6
1370,469.205
1371,468.525
1372,468.445
1373,468.485
1374,469.935
1375,471.39
1376,470.36
1377,472.63
1378,471.785
1379,474.47
1380,475.41
1381,478.01
1382,476.595
1383,477.78
1384,480.7
1385,480.745
1386,481.565
1387,481.255
1388,481.03
1389,482.45
1390,480.495
1391,482.305
1392,480.74
1393,482.035
1394,481.2
1395,480.395
1396,479.19
1397,478.025
1398,477.67
1399,476.155
1400,474.575
1401,473.595
1402,469.795
1403,468.855
1404,466.13
1405,464.22
1406,459.96
1407,459.565
1408,458.4
1409,457.245
1410,455.675
1411,453.725
1412,452.94
1413,452.71
1414,452.635
1415,453.93
1416,453.875
1417,454.14
1418,455.685
1419,457.425
1420,459.485
1421,461.06
1422,463.265
1423,467.425
1424,467.845
1425,469.695
1426,471.19
1427,471.85
1428,474.06
1429,476.005
1430,474.54
1431,473.97
1432,472.82
1433,472.555
1434,470.995
1435,471.415
1436,468.37
1437,467.02
1438,466.39
1439,464.23
1440,464.585
1441,462.95
1442,460.745
1443,459.925
1444,458.975
1445,456.73
1446,456.39
1447,453.77
1448,452.22
1449,450.145
1450,448.955
1451,447.67
1452,445.75
1453,443.595
1454,441.715
1455,441.51
1456,438.74
1457,438.575
1458,439.755
1459,440.825
1460,441.73
1461,442.44
1462,443.935
1463,445.42
1464,447.735
1465,450.545
1466,452.58
1467,455.99
1468,455.07
1469,455.78
1470,456.985
1471,457.38
1472,457.505
1473,458.675
1474,458.07
1475,459.485
1476,457.445
1477,457.315
1478,456.96
1479,456.455
1480,455.1
1481,455.64
1482,451.17
1483,449.565
1484,447.4
1485,448.205
1486,447.46
1487,445.24
1488,445.53
1489,445.205
1490,444.79
1491,444.15
1492,442.645
1493,441.84
1494,441.27
1495,438.995
1496,436.22
1497,436.57
1498,433.785
1499,432.99
1500,432.785
1501,432.6
1502,431.345
1503,430.835
1504,430.88
1505,430.21
1506,429.66
1507,428.98
1508,427.86
1509,427.815
1510,429.14
1511,428.745
1512,428.575
1513,429.745
1514,428.72
1515,430.26
1516,428.595
1517,430.325
1518,430.955
1519,433.245
1520,434.485
1521,436.845
1522,437.55
1523,439.815
1524,437.715
1525,438.98
1526,438.985
1527,440.915
1528,440.195
1529,443
1530,441.825
1531,442.48
1532,443.22
1533,443.565
1534,442.49
1535,442.385
1536,441.655
1537,441.405
1538,442.06
1539,443.895
1540,442.92
1541,443.205
1542,442.395
1543,440.945
1544,441.65
1545,440.625
1546,440.025
1547,439.815
1548,438.085
1549,437.79
1550,436.545
1551,434.27
1552,431.82
1553,430.27
1554,427.85
1555,427.385
1556,425.72
1557,426.805
1558,426.65
1559,425.95
1560,425.74
1561,425.015
1562,423.855
1563,422.945
1564,421.255
1565,420.365
1566,420.63
1567,421.46
1568,420.24
1569,420.045
1570,419.53
1571,418.645
1572,417.7
1573,416.225
1574,414.96
1575,415.865
1576,413.89
1577,413.065
1578,411.14
1579,412.875
1580,413.11
1581,414.565
1582,414.305
1583,414.635
1584,413.395
1585,413.54
1586,413.285
1587,413.295
1588,411.91
1589,413.615
1590,413.085
1591,414.23
1592,412.545
1593,412.515
1594,410.8
1595,410.67
1596,409.86
1597,408.155
1598,406.805
1599,406.555
1600,405.065
